x,y,z
8.227183223,15.04525791,12.7341302
8.930020721,16.15624365,13.72002876
9.671664287,17.26265864,14.89327412
10.44655483,18.33405409,16.2692515
11.24639125,19.33230019,17.85872566
12.05965903,20.21168504,19.66506924
12.87125825,20.91999531,21.6810755
13.66233272,21.40093056,23.88568716
14.41042151,21.59810423,26.2412024
15.0900564,21.46063715,28.69173149
15.6738982,20.94994018,31.16377458
16.1344331,20.0467689,33.56965421
16.44613654,18.75716337,35.81407455
16.58787611,17.11568719,37.80331525
16.54520489,15.18466008,39.45568826
16.31214236,13.04889598,40.71122675
15.8920871,10.80661834,41.53847652
15.2976596,8.55830877,41.93687231
14.54949257,6.395806471,41.93432885
13.67420185,4.393782986,41.58091889
12.70191377,2.604886862,40.9403727
11.6637592,1.058768161,40.08134997
10.58967758,-0.235722509,39.07005711
9.506746851,-1.286354315,37.9650807
8.438115721,-2.112588075,36.81459719
7.402501962,-2.740862908,35.65561114
6.414150838,-3.200675186,34.51463197
5.483121088,-3.521672886,33.40917895
4.61577049,-3.731738248,32.34961339
3.815335361,-3.855895843,31.34095385
3.082526721,-3.915837229,30.38447737
2.416092914,-3.929863247,29.47902281
1.813320508,-3.913081209,28.62198669
1.27046136,-3.877737119,27.81004255
0.78308428,-3.833601918,27.0396325
0.346356038,-3.788361396,26.30728285
-0.044740372,-3.747981439,25.60979064
-0.395241147,-3.7170349,24.94432024
-0.710081708,-3.698985461,24.30844034
-0.994013028,-3.696429037,23.70012411
-1.251546914,-3.711295938,23.11772856
-1.486923949,-3.745018129,22.55996423
-1.704098864,-3.798666159,22.02586243
-1.906739011,-3.873060101,21.51474449
-2.098232403,-3.968858396,21.02619565
-2.281702504,-4.086627948,20.56004494
-2.460027459,-4.226898295,20.11635148
-2.635861967,-4.390202125,19.69539745
-2.81166033,-4.577103951,19.29768726
-2.989699509,-4.788218261,18.92395281
-3.172101233,-5.024218031,18.57516429
-3.360852365,-5.285834072,18.25254621
-3.557822821,-5.573845241,17.95759802
-3.764780391,-5.889059153,17.69211899
-3.98340182,-6.232282605,17.4582365
-4.21527947,-6.604280532,17.25843689
-4.461922822,-7.005721891,17.09559748
-4.724753965,-7.437110579,16.97301802
-5.005096121,-7.898699149,16.89444893
-5.304154123,-8.39038301,16.86411287
-5.622985624,-8.911572857,16.88671481
-5.962461779,-9.461043527,16.96743445
-6.323216086,-10.03675844,17.11189291
-6.705580228,-10.63567042,17.32608394
-7.10950604,-11.25350241,17.61625772
-7.534473336,-11.88451538,17.98874381
-7.979384286,-12.52127596,18.44969924
-8.442446503,-13.15444343,19.00476793
-8.921049016,-13.77260334,19.65864122
-9.411637976,-14.36218454,20.41451549
-9.909602179,-14.9075041,21.27345457
-10.40918209,-15.39099072,22.23368077
-10.90341963,-15.79363704,23.28984093
-11.38416873,-16.09572204,24.43231927
-11.84218777,-16.27782263,25.64669518
-12.26733314,-16.32209674,26.91346366
-12.64886713,-16.21376883,28.20814151
-12.97588276,-15.94269018,29.50186442
-13.237833,-15.50479022,30.76253233
-13.42513333,-14.90320001,31.95648327
-13.52978875,-14.14882984,33.05057851
-13.54598197,-13.26023289,34.01448514
-13.47055425,-12.26268486,34.82287144
-13.30331633,-11.18653845,35.45721176
-13.04714496,-10.06504291,35.90694275
-12.70784813,-8.931916469,36.16981752
-12.29381354,-7.818997653,36.25144197
-11.81548337,-6.75426996,36.16411464
-11.28471843,-5.76046632,35.92519184
-10.71412268,-4.854341532,35.55524489
-10.11639496,-4.046585355,35.0762624
-9.503761097,-3.342261121,34.51009317
-8.887521019,-2.741607492,33.87724633
-8.277725991,-2.241033282,33.19608691
-7.682984443,-1.834157233,32.48240271
-7.110382657,-1.512782608,31.74927892
-6.565499503,-1.267738197,31.00719997
-6.052491759,-1.08955426,30.2642982
-5.57422725,-0.968969841,29.5266803
-5.132445805,-0.897285912,28.79877832
-4.72793188,-0.866588259,28.08368885
-4.360686646,-0.869867132,27.38347832
-4.030091102,-0.901059643,26.6994439
-3.735054844,-0.955037614,26.03232731
-3.474147641,-1.02755949,25.38248404
-3.245712749,-1.115200712,24.75001328
-3.04796224,-1.215273252,24.13485492
-2.87905539,-1.325741899,23.53686025
-2.737161718,-1.445142407,22.95584228
-2.620510478,-1.572504799,22.39161093
-2.527428487,-1.707283698,21.84399738
-2.456368122,-1.84929663,21.31287105
-2.405927186,-1.998670536,20.79815183
-2.374862201,-2.155796275,20.29981961
-2.362096483,-2.321290625,19.81792257
-2.366724176,-2.495965082,19.35258545
-2.388011236,-2.680800646,18.90401856
-2.425394188,-2.876927735,18.47252824
-2.4784773,-3.08561031,18.05852928
-2.547028691,-3.308233265,17.66255964
-2.630975724,-3.546292104,17.28529809
-2.730399933,-3.801383881,16.92758494
-2.845531586,-4.075198263,16.59044635
-2.976743864,-4.369507523,16.27512259
-3.124546548,-4.686154028,15.98310056
-3.289578914,-5.027033656,15.71615091
-3.47260146,-5.394073226,15.4763699
-3.674485891,-5.789199734,15.26622604
-3.896202612,-6.214298754,15.08861127
-4.138804811,-6.671158892,14.94689583
-4.403407934,-7.161398688,14.8449855
-4.691163133,-7.686371816,14.78737894
-5.003222971,-8.247046004,14.77922136
-5.340697393,-8.843850802,14.82634921
-5.704597663,-9.476489404,14.93531833
-6.095765815,-10.14371039,15.11340497
-6.514787014,-10.84303687,15.36856582
-6.961882409,-11.57045353,15.70933943
-7.43678054,-12.32005708,16.14466713
-7.938566429,-13.08368301,16.68360843
-8.46550928,-13.85053245,17.33492408
-9.014872545,-14.60683652,18.10650105
-9.58271414,-15.33561273,19.0046011
-10.16368989,-16.01658577,20.03292909
-10.75087979,-16.62636146,21.19154287
-11.33566377,-17.13895092,22.47566431
-11.90768007,-17.52673575,23.87449942
-12.45490376,-17.76193448,25.37022972
-12.96388215,-17.81856927,26.93738508
-13.42015602,-17.67483791,28.54283265
-13.80887808,-17.31567836,30.14659593
-14.11561288,-16.73519558,31.70363528
-14.32726787,-15.93853852,33.16657205
-14.4330702,-14.94281052,34.48914176
-14.42547589,-13.77669737,35.62996296
-14.30088872,-12.47870312,36.55607011
-14.06007981,-11.09415343,37.24563722
-13.70823818,-9.67138561,37.68944105
-13.25463791,-8.257714374,37.89085328
-12.71196782,-6.89578826,37.86444321
-12.09541872,-5.620830413,37.6335286
-11.42165063,-4.459036156,37.22716397
-10.70776473,-3.427151742,36.67707525
-9.970384278,-2.533054063,36.01495656
-9.224915224,-1.7770309,35.27038833
-8.485019695,-1.153431817,34.46947034
-7.762302645,-0.652400287,33.63412863
-7.066188002,-0.261476182,32.78197197
-6.403947187,0.033055492,31.92653939
-5.780838434,0.245118838,31.07778451
-5.200317429,0.388099683,30.24266824
-4.664285733,0.474360039,29.42576667
-4.173350933,0.514963711,28.62983407
-3.727079918,0.519560633,27.85628934
-3.324233232,0.496382746,27.10561427
-2.962973664,0.452312684,26.37766519
-2.641046151,0.39299555,25.67190733
-2.355928736,0.322972183,24.98758413
-2.104956073,0.24581907,24.32383483
-1.885417972,0.164285236,23.67977211
-1.69463596,0.080420245,23.05453062
-1.530020962,-0.004309891,22.44729465
-1.389115139,-0.08892027,21.85731155
-1.269620678,-0.172818334,21.28389607
-1.169418061,-0.255728286,20.72642906
-1.086576016,-0.337627742,20.18435311
-1.019355056,-0.418695485,19.65716681
-0.966206217,-0.4992691,19.14441884
-0.925766311,-0.579811281,18.64570239
-0.896850819,-0.660883661,18.16065039
-0.878445284,-0.743127096,17.68893178
-0.86969594,-0.827247464,17.23024877
-0.869900106,-0.914006122,16.78433521
-0.87849679,-1.004214289,16.35095593
-0.895057821,-1.098730738,15.92990725
-0.919279741,-1.198462248,15.52101836
-0.95097663,-1.304366382,15.12415383
-0.990073978,-1.417456217,14.7392172
-1.036603668,-1.53880672,14.36615576
-1.09070012,-1.669562514,14.00496664
-1.152597591,-1.810946814,13.65570439
-1.222628637,-1.964271349,13.31849039
-1.301223705,-2.130947067,12.9935242
-1.388911806,-2.312495433,12.6810974
-1.486322227,-2.510560093,12.38161029
-1.594187191,-2.726918593,12.09559199
-1.713345363,-2.963493786,11.8237246
-1.844746078,-3.222364403,11.56687215
-1.989454098,-3.505774071,11.32611525
-2.148654664,-3.816137834,11.10279234
-2.323658507,-4.156044873,10.89854875
-2.515906394,-4.528255685,10.7153947
-2.726972605,-4.935691402,10.5557735
-2.958566551,-5.381412193,10.42264112
-3.2125315,-5.868580756,10.31955829
-3.490839009,-6.400405736,10.25079564
-3.795577251,-6.980058509,10.22145184
-4.128930916,-7.610555098,10.23758348
-4.493149661,-8.29459315,10.30634338
-4.890501381,-9.034331937,10.43612113
-5.323205637,-9.831101613,10.63667531
-5.793341685,-10.68502682,10.91924091
-6.302724654,-11.59455,11.2965872
-6.852742721,-12.55584267,11.78299064
-7.444148063,-13.56209994,12.39407511
-8.07679514,-14.60272743,13.14645694
-8.74932244,-15.66245237,14.05711947
-9.458778791,-16.72042589,15.1424329
-10.20020387,-17.74943149,16.41673893
-10.96618543,-18.71537485,17.89044413
-11.74643353,-19.57729484,19.56762511
-12.52743366,-20.28818726,21.44325162
-13.29226365,-20.79694377,23.50028685
-14.02067746,-21.05164068,25.7071124
-14.68956304,-21.00422628,28.01590965
-15.27386197,-20.61633696,30.3627341
-15.74798369,-19.86555228,32.66994937
-16.08765789,-18.75098568,34.85136241
-16.27205504,-17.29687259,36.81981227
-16.2858966,-15.55294179,38.496233
-16.12121185,-13.5909265,39.81858225
-15.77841321,-11.49748803,40.74879125
-15.26646726,-9.364789986,41.27622723
-14.60211356,-7.28060023,41.41700688
-13.80827381,-5.319851449,41.20955549
-12.91194207,-3.539058187,40.7076743
-11.94191057,-1.974119702,39.97276653
-10.92665885,-0.641185317,39.06673049
-9.892641434,0.460305175,38.04651995
-8.863090372,1.343475987,36.96075592
-7.857340596,2.029704915,35.84826324
-6.890609673,2.544794143,34.73810283
-5.974124365,2.915950171,33.65057337
-5.115478775,3.169646156,32.59870325
-4.319121476,3.330279387,31.5898708
-3.586891393,3.419461806,30.62732118
-2.918546328,3.455767229,29.71145941
-2.312249335,3.454778722,28.8408787
-1.76499476,3.429313126,28.01313241
-1.272967445,3.389734506,27.22528375
-0.831836095,3.344298007,26.47427606
-0.436986096,3.299488397,25.75716674
-0.083699114,3.260333564,25.07126223
0.232712547,3.230683818,24.4141849
0.516809116,3.213454275,23.78389525
0.772956989,3.210831344,23.17868708
1.005286667,3.224446195,22.59716771
1.2176697,3.255518861,22.03823185
1.413710244,3.30497681,21.50103442
1.59674759,3.373551591,20.98496566
1.769866697,3.461856853,20.48963064
1.935914345,3.570450559,20.01483387
2.09751899,3.699883845,19.56056965
2.257112809,3.850738507,19.12701803
2.41695471,4.023654716,18.71454635
2.579153374,4.219350175,18.32371621
2.745689529,4.438631536,17.9552956
2.918436841,4.682398545,17.61027606
3.099180854,4.951640993,17.28989482
3.28963548,5.247428176,16.99566164
3.491456517,5.570890155,16.72939019
3.70625166,5.92318969,16.49323377
3.935586364,6.305483275,16.28972458
4.180984834,6.718869252,16.12181584
4.443925246,7.1643205,15.99292528
4.725828149,7.642598796,15.9069777
5.028036799,8.154147586,15.86844356
5.351787957,8.698959761,15.88236888
5.698171531,9.276417151,15.95439031
6.068077295,9.885099099,16.09072688
6.462126886,10.52255885,16.29813745
6.880589458,11.18506887,16.58383046
7.323279798,11.86734018,16.95530927
7.789438566,12.56222629,17.4201348
8.277595742,13.26043035,17.98558568
8.785420472,13.95024396,18.65819779
9.30956353,14.6173582,19.44317029
9.845502455,15.24480009,20.34363615
10.38740413,15.81305871,21.359813
10.92802462,16.30047167,22.48807673
11.45867089,16.6839384,23.72003353
11.96925206,16.94000734,25.04170428
12.4484481,17.04634387,26.43296962
12.88401881,16.98352332,27.86744471
13.2632647,16.73701355,29.31294551
13.57363322,16.29912701,30.73266101
13.80343992,15.67065578,32.08705311
13.9426482,14.86188108,33.33637569
13.98362901,13.89269361,34.44356147
13.92180944,12.79167983,35.37710778
13.75612229,11.59420495,36.11354061
13.48918982,10.33971507,36.63907775
13.1272099,9.068635199,36.95024473
12.67955664,7.819311883,37.05339008
12.1581479,6.625418329,36.96324627
11.57666181,5.514120546,36.70083445
10.94969691,4.50513516,36.29108187
10.29196547,3.610642737,35.76050388
9.617591115,2.835894513,35.13521979
8.939555757,2.180284919,34.43945759
8.269314315,1.638655253,33.69459065
7.616573048,1.202629208,32.91866333
6.989211421,0.861837622,32.12631048
6.393318802,0.604949487,31.32895664
5.833314691,0.42047687,30.53518543
5.312122988,0.297357784,29.75118844
4.831375209,0.225342938,28.98122693
4.391622953,0.19522229,28.22806295
3.992545395,0.198929071,27.49333602
3.633142328,0.229555645,26.77787584
3.311907234,0.281310073,26.08195122
3.026977803,0.349435997,25.40546113
2.776263427,0.430112755,24.74807621
2.557550612,0.52034773,24.10934027
2.368588093,0.617869041,23.48874046
2.207153891,0.721023776,22.88575397
2.071106723,0.828684822,22.29987774
1.958424154,0.940167829,21.73064629
1.867229746,1.055158858,21.17764168
1.795811277,1.173652589,20.64049856
1.742631843,1.295900522,20.11890644
1.706335441,1.422368433,19.61261076
1.685748393,1.553702144,19.12141373
1.679877757,1.690700704,18.64517575
1.687907655,1.834296015,18.18381788
1.709194304,1.985538046,17.73732566
1.743260342,2.145584748,17.30575471
1.789788944,2.315695912,16.88923819
1.848618069,2.497230209,16.48799644
1.919735103,2.691644698,16.1023491
2.00327206,2.900496122,15.73272994
2.099501416,3.12544326,15.37970478
2.208832589,3.368249622,15.04399306
2.331808989,3.630785616,14.72649329
2.469105497,3.91502927,14.42831318
2.621526131,4.223064341,14.15080489
2.790001569,4.557074424,13.8956061
2.975586083,4.919331343,13.66468745
3.179453296,5.312175661,13.46040696
3.402889995,5.73798663,13.2855717
3.647287016,6.19913825,13.14350689
3.914125981,6.697937348,13.03813179
4.204960317,7.23653871,12.97404125
4.521388652,7.816831384,12.95659039
4.865018234,8.440289336,12.99197806
5.23741557,9.107778919,13.08732254
5.640041007,9.819315233,13.25071943
6.074163541,10.57375993,13.49126743
6.540751874,11.36845474,13.81904232
7.04033772,12.198789,14.24499328
7.572847915,13.05770624,14.78072834
8.137403192,13.93516638,15.43814992
8.732084025,14.81759636,16.22889648
9.353668097,15.687385,17.16354739
9.997350164,16.52250579,18.25055739
10.65646357,17.296383,19.4949107
11.32223324,17.97814484,20.89652694
11.9836018,18.53342319,22.4485158
12.6271813,18.9258473,24.13546176
13.23738982,19.11932245,25.93201454
13.79683004,19.08107011,27.80214042
14.28695109,18.78523302,29.69942029
14.68900243,18.21663979,31.5687196
14.98523886,17.37413025,33.34937549
15.16027702,16.27274216,34.9797506
15.20244802,14.94412496,36.4026476
15.10495704,13.43481365,37.57076845
14.86666388,11.80242639,38.45126061
14.492346,10.11032628,39.02850207
13.99238962,8.421652663,39.30463447
13.38195401,6.793751358,39.2978516
12.67974233,5.273878494,39.03892691
11.90656615,3.896688334,38.56676716
11.08390001,2.683580452,37.92384273
10.232592,1.643615356,37.15219262
9.371840938,0.775495995,36.29042805
8.518489024,0.070068412,35.3718686
7.686625536,-0.487123466,34.42371709
6.887460018,-0.913549683,33.46704737
6.129404497,-1.227842768,32.5173364
5.418300122,-1.448430528,31.58529314
4.757729608,-1.592619603,30.67779027
4.149367954,-1.676054009,29.7987671
3.593336507,-1.712459696,28.95002796
3.088537061,-1.713591077,28.13190252
2.632952297,-1.689309139,27.34376353
2.223906021,-1.647737085,26.58441403
1.858281699,-1.595454659,25.85236403
1.532700934,-1.537704993,25.14601879
1.243665411,-1.478597442,24.46379991
0.987666654,-1.421296802,23.80421713
0.761268253,-1.368194029,23.16590587
0.561165023,-1.321056632,22.54764174
0.384223244,-1.281158789,21.94834059
0.227505656,-1.249392329,21.36705025
0.0882844,-1.22636029,20.80293794
-0.035955398,-1.212454995,20.25527641
-0.147519116,-1.207922647,19.72343016
-0.248511367,-1.212916347,19.20684311
-0.340848425,-1.227539324,18.70502788
-0.426273188,-1.251880005,18.2175572
-0.506371689,-1.286040357,17.74405713
-0.582590476,-1.330158787,17.28420236
-0.656254274,-1.384428701,16.83771315
-0.728583577,-1.449113677,16.40435404
-0.800711863,-1.52456007,15.98393405
-0.873702282,-1.61120772,15.57630844
-0.9485637,-1.709599348,15.181382
-1.026266069,-1.82038908,14.79911387
-1.10775512,-1.94435048,14.42952406
-1.193966401,-2.08238434,14.07270182
-1.285838728,-2.235526431,13.72881611
-1.38432709,-2.404955279,13.39812847
-1.490415068,-2.591999968,13.08100867
-1.60512681,-2.798147852,12.77795368
-1.729538594,-3.025051903,12.48961054
-1.864789947,-3.274537296,12.21680363
-2.012094276,-3.548606618,11.96056744
-2.172748881,-3.849442797,11.72218544
-2.348144134,-4.179408589,11.50323621
-2.539771504,-4.541040952,11.30564788
-2.749229944,-4.937038184,11.13176193
-2.978229982,-5.370236931,10.98440746
-3.228594592,-5.843575402,10.86698683
-3.502255612,-6.360037994,10.78357317
-3.801244089,-6.92257533,10.73901956
-4.12767243,-7.533992164,10.7390786
-4.483705636,-8.196794027,10.79052936
-4.871518238,-8.912981711,10.90130577
-5.293232708,-9.683781215,11.08061701
-5.750834342,-10.50929579,11.33904466
-6.246056772,-11.38806706,11.68859452
-6.780231721,-12.31653468,12.1426712
-7.354096467,-13.28839046,12.71593286
-7.967553261,-14.29383482,13.42397049
-8.61937715,-15.3187634,14.28274467
-9.306873024,-16.34394227,15.30770494
-10.02549018,-17.34427196,16.51251923
-10.76841394,-18.2882932,17.90736127
-11.52616929,-19.13814409,19.49675358
-12.28629078,-19.8502261,21.27705082
-13.03313311,-20.37685038,23.23377937
-13.74791404,-20.66908525,25.33921275
-14.40908683,-20.6808762,27.55072817
-14.9931251,-20.37424345,29.81059571
-15.4757591,-19.72500142,32.0478179
-15.83362727,-18.72806986,34.18238906
-16.0462079,-17.4012006,36.13186066
-16.09779592,-15.78598562,37.81946345
-15.97922222,-13.94543906,39.18244501
-15.68900959,-11.95820597,40.17898283
-15.23373672,-9.910319912,40.79221405
-14.62752645,-7.886088266,41.03058061
-13.89074597,-5.959868076,40.92460633
-13.04815293,-4.190145572,40.52105953
-12.12679994,-2.616618338,39.8759252
-11.15400786,-1.260194958,39.04760922
-10.15564921,-0.125239353,38.09142339
-9.154880476,0.796876158,37.05586371
-8.171359616,1.523806903,35.98070089
-7.220906477,2.078533595,34.89657115
-6.315517643,2.48631085,33.8256122
-5.463631505,2.772406364,32.78269242
-4.670545071,2.960598335,31.77686825
-3.938901671,3.072305993,30.81281922
-3.269190201,3.12619719,29.89211654
-2.660216924,3.138124426,29.0142627
-2.109527483,3.121266517,28.17749378
-1.613769092,3.086383984,27.37936648
-1.168991101,3.042124621,26.61716603
-0.77088721,2.995338467,25.88817371
-0.414985267,2.951378211,25.18983013
-0.096791721,2.914372489,24.51982438
0.188102077,2.887466886,23.8761333
0.443944976,2.873031911,23.25702893
0.67477645,2.872839616,22.66106736
0.884397114,2.888211776,22.08706805
1.076354868,2.920142961,21.53408982
1.253942964,2.969401852,21.0014074
1.420206944,3.036613947,20.48849088
1.577957999,3.122328494,19.99498932
1.729790733,3.227072094,19.52071914
1.878103776,3.351391104,19.06565755
2.025121988,3.495884556,18.62994104
2.172919272,3.66122901,18.21386867
2.323441238,3.848196397,17.81791031
2.478527078,4.057665588,17.44271958
2.639930194,4.290628108,17.08915152
2.809337102,4.548188064,16.75828513
2.988384253,4.831556011,16.45145061
3.178672344,5.142036121,16.17026165
3.381777671,5.481005585,15.91665253
3.599260018,5.849884758,15.69292007
3.832666405,6.250096068,15.50176989
4.083529936,6.683009185,15.34636635
4.353362736,7.149869415,15.23038465
4.643641787,7.651705742,15.15806308
4.955786202,8.189214522,15.13425172
5.291124229,8.762614507,15.16445303
5.650848026,9.371468952,15.25484699
6.03595404,10.01447112,15.41229145
6.447166771,10.68919096,15.64428503
6.88484378,11.39178333,15.95887656
7.348860274,12.11666271,16.36450146
7.838472527,12.85615581,16.86972238
8.352160964,13.60015307,17.48284976
8.887456285,14.33579222,18.21141908
9.440755501,15.04722215,19.06150727
10.00713953,15.71551143,20.03688379
10.58020971,16.31878056,21.13801337
11.15196707,16.83264574,22.36096072
11.71276398,17.23105774,23.69628949
12.2513623,17.48759527,25.12809658
12.75513186,17.57722096,26.63336683
13.21041729,17.47842808,28.18185965
13.60308662,17.17560244,29.73672725
13.91925166,16.66131739,31.25600039
14.14612023,15.93819771,32.69495319
14.27290743,15.01996961,34.00918826
14.29170692,13.93138453,35.15810179
14.19820973,12.70687169,36.10824847
13.99216681,11.38800749,36.83608125
13.67752126,10.02013123,37.32962085
13.26218466,8.648612811,37.58880454
12.75748568,7.315335765,37.62451995
12.17736795,6.055882624,37.45657474
11.53744455,4.897729762,37.11101778
10.85402471,3.859537177,36.61727819
10.1432154,2.951419077,36.00553142
9.420172539,2.175948765,35.30457359
8.698542798,1.529600366,34.54033512
7.990105541,1.004348547,33.73503274
7.304599438,0.589209156,32.90686829
6.649703153,0.271581156,32.07013781
6.031132681,0.038322261,31.23560737
5.452817944,-0.123453802,30.41102961
4.917125601,-0.225834718,29.60170428
4.425101413,-0.279779629,28.81101714
3.976712438,-0.294954186,28.0409188
3.571075631,-0.27968553,27.29232646
3.206664694,-0.240998744,26.56544515
2.881491073,-0.184704266,25.86001464
2.593257876,-0.115513499,25.17549191
2.339487468,-0.037166413,24.51118111
2.117624674,0.04743975,23.86632232
1.925118174,0.136127598,23.24014934
1.759482928,0.22732659,22.63192499
1.61834651,0.31997198,22.04096076
1.499482038,0.413416418,21.46662585
1.40083019,0.507354095,20.90834976
1.320512509,0.601756754,20.36562085
1.256837898,0.696820657,19.83798303
1.208303955,0.792923396,19.32503181
1.173594512,0.890589457,18.82641043
1.151574514,0.990463441,18.34180677
1.141283183,1.093289915,17.87095111
1.141926192,1.199898966,17.41361514
1.152867466,1.311196599,16.96961214
1.17362105,1.428159269,16.53879842
1.203843407,1.551831856,16.12107622
1.243326407,1.683328548,15.71639794
1.291991182,1.823836126,15.32477196
1.349882983,1.974619221,14.94627019
1.417167104,2.13702715,14.58103743
1.494125911,2.312501982,14.22930305
1.581156958,2.502587447,13.89139509
1.678772162,2.708938341,13.56775727
1.787597958,2.933329969,13.25896957
1.908376313,3.177667124,12.96577264
2.041966452,3.443991949,12.68909709
2.189347084,3.734489855,12.43009809
2.35161883,4.051492395,12.19019646
2.530006499,4.397475708,11.97112694
2.725860697,4.775052636,11.77499478
2.940658138,5.186956124,11.60434157
3.175999783,5.636010768,11.46222105
3.433605719,6.125088494,11.35228565
3.715305316,6.6570433,11.27888357
4.023020847,7.234618737,11.24716564
4.358742206,7.860320369,11.26319971
4.724489818,8.536243983,11.33408818
5.122262129,9.263848879,11.46808112
5.553963364,10.04366455,11.67467342
6.021306494,10.87491893,11.96466813
6.525685795,11.75507774,12.350181
7.068013081,12.6792891,12.84455149
7.648512071,13.63973553,13.46211518
8.266466793,14.62491102,14.21778137
8.919922984,15.61886319,15.12635134
9.605346946,16.60047388,16.20151039
10.31725485,17.54289394,17.45443753
11.04783765,18.41329753,18.8920083
11.78662259,19.17316839,20.51462762
12.52023001,19.77935911,22.31382794
13.23230155,20.18614967,24.26990014
13.9036864,20.34844438,26.34997473
14.51296891,20.22606232,28.5070968
15.03739594,19.78879577,30.68087909
15.45420904,19.0215761,32.80020146
15.74230838,17.92879451,34.78810628
15.88408379,16.53671064,36.56853799
15.86716892,14.89306734,38.07400904
15.68583679,13.06354784,39.25284185
15.34178271,11.12544995,40.0745422
14.84413688,9.159671951,40.53220193
14.20869244,7.242533511,40.64152917
13.45648394,5.438929877,40.43691629
12.61196086,3.797865303,39.96559205
11.70104504,2.350732834,39.28116643
10.74933488,1.112059443,38.43774534
9.780644392,0.082010901,37.48539478
8.815971244,-0.750187251,36.46726045
7.872901827,-1.402660142,35.41825373
6.96540006,-1.897650171,34.36497541
6.103893866,-2.258919005,33.32646452
5.295565431,-2.509862564,32.31538735
4.544759919,-2.672284463,31.33936831
3.853444402,-2.765707182,30.40226413
3.221667887,-2.807082435,29.50527226
2.647990811,-2.810773273,28.64782987
2.129866384,-2.788704518,27.82830278
1.663966314,-2.750604891,27.04448711
1.246450278,-2.704288134,26.29395641
0.873182554,-2.655939449,25.57428849
0.539901415,-2.610387454,24.88320315
0.24234772,-2.571351323,24.21863685
-0.023640814,-2.541658899,23.57877493
-0.262063582,-2.523435233,22.96205683
-0.47671387,-2.518263085,22.36716562
-0.671153726,-2.52731793,21.79300945
-0.848702927,-2.551480428,21.23870033
-1.0124387,-2.591429329,20.70353337
-1.165203464,-2.647717643,20.18696856
-1.30961835,-2.720834633,19.68861621
-1.448100741,-2.811255884,19.20822636
-1.582884385,-2.919483414,18.74568269
-1.716041,-3.046077466,18.30100054
-1.84950249,-3.191681338,17.87432936
-1.985083112,-3.357040336,17.46595922
-2.124501084,-3.543015623,17.07633158
-2.269399224,-3.750593503,16.70605428
-2.421364302,-3.980890366,16.35592096
-2.581944795,-4.235153256,16.02693498
-2.752666798,-4.514755672,15.72033829
-2.935047739,-4.821187907,15.43764537
-3.130607582,-5.156040813,15.18068252
-3.340877016,-5.520981457,14.95163282
-3.567402086,-5.917718611,14.75308644
-3.811744493,-6.347955508,14.5880964
-4.075476617,-6.813326614,14.46023844
-4.360170064,-7.31531456,14.37367395
-4.667376244,-7.855142717,14.33321291
-4.998597176,-8.433638299,14.34437297
-5.355244387,-9.051060573,14.4134284
-5.738583439,-9.706888767,14.54744022
-6.149661396,-10.39956508,14.75425548
-6.589214416,-11.12619005,15.04245958
-7.057552839,-11.88217121,15.42126114
-7.554421743,-12.66083179,15.90028454
-8.078836183,-13.45299528,16.4892409
-8.628892506,-14.24657428,17.19744709
-9.201560491,-15.02620875,18.03316418
-9.792465829,-15.77301823,19.00273584
-10.39567876,-16.46455398,20.10952621
-11.00353225,-17.07505416,21.35268831
-11.60650117,-17.5761131,22.72584003
-12.19318112,-17.93786358,24.2157829
-12.75040953,-18.13072889,25.8014612
-13.26356935,-18.12772229,27.45341056
-13.71710433,-17.90715463,29.13396318
-14.09525197,-17.45547161,30.79843681
-14.38296678,-16.76981283,32.39741776
-14.56696561,-15.85981016,33.8800569
-14.63678823,-14.74817196,35.19806264
-14.5857398,-13.46975571,36.30985854
-14.41157868,-12.06910142,37.18425079
-14.11683936,-10.59671689,37.80298165
-13.70873234,-9.104679108,38.16174085
-13.19863037,-7.642255882,38.2695185
-12.60121612,-6.252213481,38.14651726
-11.93341376,-4.968280624,37.82109704
-11.21324696,-3.813959069,37.32633891
-10.45875598,-2.80259685,36.69677629
-9.687075793,-1.938442908,35.96569321
-8.913735382,-1.218312051,35.16319558
-8.152196815,-0.633497583,34.3150819
-7.413620018,-0.17164225,33.44241175
-6.70681759,0.181622092,32.56160289
-6.038354276,0.441360057,31.68487393
-5.412744943,0.622362971,30.82086977
-4.83271005,0.738495006,29.97534467
-4.299455599,0.802301841,29.15181835
-3.812953254,0.824821203,28.35215645
-3.372204277,0.815538254,27.57705376
-2.975477497,0.782437596,26.82641719
-2.620516547,0.732114251,26.09965643
-2.3047151,0.669915918,25.39589572
-2.025261203,0.600097263,24.7141217
-1.779253162,0.525973594,24.05328186
-1.563790153,0.450066154,23.41234625
-1.376041016,0.374234711,22.7903428
-1.213294594,0.299795443,22.18637472
-1.072994843,0.227623641,21.59962598
-0.952763557,0.15824168,21.02935954
-0.850413254,0.091893245,20.47491147
-0.76395241,0.028605093,19.93568319
-0.691584872,-0.031762292,19.41113311
-0.631705004,-0.089473742,18.90076858
-0.58288982,-0.144886846,18.40413869
-0.543889137,-0.19842657,17.92082794
-0.513614552,-0.250565938,17.45045099
-0.491127892,-0.301811811,16.99264846
-0.475629621,-0.352694903,16.54708359
-0.466447587,-0.403763302,16.11343973
